index,month,price
2750,2022-01-09 13:31:15 UTC,14.36
2751,2022-01-09 13:32:15 UTC,14.32
2752,2022-01-09 13:33:15 UTC,14.33
2753,2022-01-09 13:34:15 UTC,14.35
2754,2022-01-09 13:35:15 UTC,14.35
2755,2022-01-09 13:36:15 UTC,14.32
2756,2022-01-09 13:37:15 UTC,14.32
2757,2022-01-09 13:38:15 UTC,14.29
2758,2022-01-09 13:39:15 UTC,14.32
2759,2022-01-09 13:40:15 UTC,14.33
2760,2022-01-09 13:41:15 UTC,14.33
2761,2022-01-09 13:42:15 UTC,14.32
2762,2022-01-09 13:43:15 UTC,14.29
2763,2022-01-09 13:44:15 UTC,14.33
2764,2022-01-09 13:45:15 UTC,14.32
2765,2022-01-09 13:46:15 UTC,14.33
2766,2022-01-09 13:47:15 UTC,14.32
2767,2022-01-09 13:48:15 UTC,14.29
2768,2022-01-09 13:49:15 UTC,14.32
2769,2022-01-09 13:50:17 UTC,14.32
2770,2022-01-09 13:51:17 UTC,14.32
2771,2022-01-09 13:52:17 UTC,14.31
2772,2022-01-09 13:53:17 UTC,14.29
2773,2022-01-09 13:54:17 UTC,14.28
2774,2022-01-09 13:55:17 UTC,14.32
2775,2022-01-09 13:56:17 UTC,14.29
2776,2022-01-09 13:57:17 UTC,14.31
2777,2022-01-09 13:58:17 UTC,14.28
2778,2022-01-09 13:59:17 UTC,14.32
2779,2022-01-09 14:00:17 UTC,14.33
2780,2022-01-09 14:01:17 UTC,14.31
2781,2022-01-09 14:02:17 UTC,14.29
2782,2022-01-09 14:03:17 UTC,14.28
2783,2022-01-09 14:04:17 UTC,14.28
2784,2022-01-09 14:05:17 UTC,14.28
2785,2022-01-09 14:06:17 UTC,14.29
2786,2022-01-09 14:07:17 UTC,14.29
2787,2022-01-09 14:08:17 UTC,14.28
2788,2022-01-09 14:09:17 UTC,14.29
2789,2022-01-09 14:10:17 UTC,14.29
2790,2022-01-09 14:11:17 UTC,14.31
2791,2022-01-09 14:12:17 UTC,14.28
2792,2022-01-09 14:13:17 UTC,14.26
2793,2022-01-09 14:14:17 UTC,14.29
2794,2022-01-09 14:15:17 UTC,14.26
2795,2022-01-09 14:16:17 UTC,14.31
2796,2022-01-09 14:17:17 UTC,14.25
2797,2022-01-09 14:18:17 UTC,14.28
2798,2022-01-09 14:19:17 UTC,14.26
2799,2022-01-09 14:20:17 UTC,14.28
2800,2022-01-09 14:21:17 UTC,14.28
2801,2022-01-09 14:22:17 UTC,14.26
2802,2022-01-09 14:23:17 UTC,14.23
2803,2022-01-09 14:24:17 UTC,14.26
2804,2022-01-09 14:25:17 UTC,14.29
2805,2022-01-09 14:26:17 UTC,14.26
2806,2022-01-09 14:27:17 UTC,14.23
2807,2022-01-09 14:28:17 UTC,14.25
2808,2022-01-09 14:29:17 UTC,14.25
2809,2022-01-09 14:30:17 UTC,14.25
2810,2022-01-09 14:31:17 UTC,14.28
2811,2022-01-09 14:32:17 UTC,14.26
2812,2022-01-09 14:33:17 UTC,14.23
2813,2022-01-09 14:34:17 UTC,14.23
2814,2022-01-09 14:35:17 UTC,14.26
2815,2022-01-09 14:36:17 UTC,14.25
2816,2022-01-09 14:37:24 UTC,14.23
2817,2022-01-09 14:38:24 UTC,14.23
2818,2022-01-09 14:39:24 UTC,14.23
2819,2022-01-09 14:40:24 UTC,14.25
2820,2022-01-09 14:41:24 UTC,14.26
2821,2022-01-09 14:42:24 UTC,14.28
2822,2022-01-09 14:43:24 UTC,14.23
2823,2022-01-09 14:44:24 UTC,14.23
2824,2022-01-09 14:45:24 UTC,14.28
2825,2022-01-09 14:46:24 UTC,14.25
2826,2022-01-09 14:47:24 UTC,14.25
2827,2022-01-09 14:48:24 UTC,14.22
2828,2022-01-09 14:49:24 UTC,14.25
2829,2022-01-09 14:50:24 UTC,14.26
2830,2022-01-09 14:51:24 UTC,14.28
2831,2022-01-09 14:52:24 UTC,14.28
2832,2022-01-09 14:53:24 UTC,14.23
2833,2022-01-09 14:54:24 UTC,14.26
2834,2022-01-09 14:55:24 UTC,14.29
2835,2022-01-09 14:56:24 UTC,14.26
2836,2022-01-09 14:57:24 UTC,14.25
2837,2022-01-09 14:58:24 UTC,14.28
2838,2022-01-09 14:59:26 UTC,14.29
2839,2022-01-09 15:00:26 UTC,14.31
2840,2022-01-09 15:01:26 UTC,14.31
2841,2022-01-09 15:02:26 UTC,14.28
2842,2022-01-09 15:03:26 UTC,14.28
2843,2022-01-09 15:04:26 UTC,14.31
2844,2022-01-09 15:05:26 UTC,14.32
2845,2022-01-09 15:06:26 UTC,14.29
2846,2022-01-09 15:07:26 UTC,14.28
2847,2022-01-09 15:08:26 UTC,14.28
2848,2022-01-09 15:09:26 UTC,14.29
2849,2022-01-09 15:10:26 UTC,14.31
2850,2022-01-09 15:11:26 UTC,14.32
2851,2022-01-09 15:12:26 UTC,14.31
2852,2022-01-09 15:13:26 UTC,14.31
2853,2022-01-09 15:14:26 UTC,14.31
2854,2022-01-09 15:15:26 UTC,14.32
2855,2022-01-09 15:16:26 UTC,14.35
2856,2022-01-09 15:17:26 UTC,14.33
2857,2022-01-09 15:18:26 UTC,14.32
2858,2022-01-09 15:19:26 UTC,14.35
2859,2022-01-09 15:20:26 UTC,14.33
2860,2022-01-09 15:21:26 UTC,14.35
2861,2022-01-09 15:22:26 UTC,14.33
2862,2022-01-09 15:23:26 UTC,14.32
2863,2022-01-09 15:24:30 UTC,14.36
2864,2022-01-09 15:25:30 UTC,14.33
2865,2022-01-09 15:26:30 UTC,14.35
2866,2022-01-09 15:27:30 UTC,14.36
2867,2022-01-09 15:28:30 UTC,14.33
2868,2022-01-09 15:29:30 UTC,14.49
2869,2022-01-09 15:30:30 UTC,14.38
2870,2022-01-09 15:31:30 UTC,14.38
2871,2022-01-09 15:32:30 UTC,14.36
2872,2022-01-09 15:33:30 UTC,14.35
2873,2022-01-09 15:34:30 UTC,14.38
2874,2022-01-09 15:35:30 UTC,14.39
2875,2022-01-09 15:36:30 UTC,14.36
2876,2022-01-09 15:37:30 UTC,14.35
2877,2022-01-09 15:38:30 UTC,14.33
2878,2022-01-09 15:39:30 UTC,14.36
2879,2022-01-09 15:40:30 UTC,14.38
2880,2022-01-09 15:41:30 UTC,14.36
2881,2022-01-09 15:42:30 UTC,14.35
2882,2022-01-09 15:43:30 UTC,14.32
2883,2022-01-09 15:44:30 UTC,14.33
2884,2022-01-09 15:45:30 UTC,14.33
2885,2022-01-09 15:46:34 UTC,14.35
2886,2022-01-09 15:47:34 UTC,14.33
2887,2022-01-09 15:48:34 UTC,14.32
2888,2022-01-09 15:49:34 UTC,14.32
2889,2022-01-09 15:50:34 UTC,14.36
2890,2022-01-09 15:51:34 UTC,14.36
2891,2022-01-09 15:52:34 UTC,14.35
2892,2022-01-09 15:53:34 UTC,14.33
2893,2022-01-09 15:54:34 UTC,14.33
2894,2022-01-09 15:55:34 UTC,14.33
2895,2022-01-09 15:56:34 UTC,14.33
2896,2022-01-09 15:57:34 UTC,14.33
2897,2022-01-09 15:58:34 UTC,14.33
2898,2022-01-09 15:59:34 UTC,14.33
2899,2022-01-09 16:00:34 UTC,14.35
2900,2022-01-09 16:01:34 UTC,14.35
2901,2022-01-09 16:02:34 UTC,14.32
2902,2022-01-09 16:03:34 UTC,14.29
2903,2022-01-09 16:04:34 UTC,14.35
2904,2022-01-09 16:05:34 UTC,14.36
2905,2022-01-09 16:06:34 UTC,14.32
2906,2022-01-09 16:07:34 UTC,14.31
2907,2022-01-09 16:08:36 UTC,14.32
2908,2022-01-09 16:09:36 UTC,14.35
2909,2022-01-09 16:10:36 UTC,14.35
2910,2022-01-09 16:11:36 UTC,14.35
2911,2022-01-09 16:12:36 UTC,14.32
2912,2022-01-09 16:13:36 UTC,14.33
2913,2022-01-09 16:14:36 UTC,14.35
2914,2022-01-09 16:15:36 UTC,14.33
2915,2022-01-09 16:16:36 UTC,14.31
2916,2022-01-09 16:17:36 UTC,14.35
2917,2022-01-09 16:18:36 UTC,14.32
2918,2022-01-09 16:19:36 UTC,14.33
2919,2022-01-09 16:20:36 UTC,14.33
2920,2022-01-09 16:21:36 UTC,14.33
2921,2022-01-09 16:22:36 UTC,14.31
2922,2022-01-09 16:23:36 UTC,14.31
2923,2022-01-09 16:24:36 UTC,14.33
2924,2022-01-09 16:25:36 UTC,14.35
2925,2022-01-09 16:26:36 UTC,14.35
2926,2022-01-09 16:27:36 UTC,14.31
2927,2022-01-09 16:28:36 UTC,14.29
2928,2022-01-09 16:29:36 UTC,14.32
2929,2022-01-09 16:30:39 UTC,14.32
2930,2022-01-09 16:31:39 UTC,14.32
2931,2022-01-09 16:32:39 UTC,14.31
2932,2022-01-09 16:33:39 UTC,14.28
2933,2022-01-09 16:34:39 UTC,14.33
2934,2022-01-09 16:35:39 UTC,14.29
2935,2022-01-09 16:36:39 UTC,14.32
2936,2022-01-09 16:37:39 UTC,14.31
2937,2022-01-09 16:38:39 UTC,14.31
2938,2022-01-09 16:39:39 UTC,14.31
2939,2022-01-09 16:40:39 UTC,14.32
2940,2022-01-09 16:41:39 UTC,14.31
2941,2022-01-09 16:42:39 UTC,14.31
2942,2022-01-09 16:43:39 UTC,14.32
2943,2022-01-09 16:44:39 UTC,14.31
2944,2022-01-09 16:45:39 UTC,14.32
2945,2022-01-09 16:46:39 UTC,14.32
2946,2022-01-09 16:47:39 UTC,14.29
2947,2022-01-09 16:48:39 UTC,14.29
2948,2022-01-09 16:49:39 UTC,14.31
2949,2022-01-09 16:50:39 UTC,14.32
2950,2022-01-09 16:51:39 UTC,14.32
2951,2022-01-09 16:52:39 UTC,14.28
2952,2022-01-09 16:53:39 UTC,14.28
2953,2022-01-09 16:54:39 UTC,14.29
2954,2022-01-09 16:55:39 UTC,14.33
2955,2022-01-09 16:56:39 UTC,14.33
2956,2022-01-09 16:57:39 UTC,14.31
2957,2022-01-09 16:58:39 UTC,14.29
2958,2022-01-09 16:59:39 UTC,14.32
2959,2022-01-09 17:00:39 UTC,14.33
2960,2022-01-09 17:01:39 UTC,14.33
2961,2022-01-09 17:02:39 UTC,14.33
2962,2022-01-09 17:03:39 UTC,14.29
2963,2022-01-09 17:04:39 UTC,14.33
2964,2022-01-09 17:05:39 UTC,14.33
2965,2022-01-09 17:06:39 UTC,14.35
2966,2022-01-09 17:07:39 UTC,14.33
2967,2022-01-09 17:08:39 UTC,14.36
2968,2022-01-09 17:09:39 UTC,14.36
2969,2022-01-09 17:10:39 UTC,14.39
2970,2022-01-09 17:11:39 UTC,14.39
2971,2022-01-09 17:12:39 UTC,14.39
2972,2022-01-09 17:13:39 UTC,14.38
2973,2022-01-09 17:14:39 UTC,14.39
2974,2022-01-09 17:15:39 UTC,14.36
2975,2022-01-09 17:16:39 UTC,14.36
2976,2022-01-09 17:17:45 UTC,14.36
2977,2022-01-09 17:18:45 UTC,14.39
2978,2022-01-09 17:19:45 UTC,14.38
2979,2022-01-09 17:20:45 UTC,14.38
2980,2022-01-09 17:21:45 UTC,14.41
2981,2022-01-09 17:22:45 UTC,14.36
2982,2022-01-09 17:23:45 UTC,14.39
2983,2022-01-09 17:24:45 UTC,14.39
2984,2022-01-09 17:25:45 UTC,14.39
2985,2022-01-09 17:26:45 UTC,14.39
2986,2022-01-09 17:27:45 UTC,14.39
2987,2022-01-09 17:28:45 UTC,14.38
2988,2022-01-09 17:29:45 UTC,14.39
2989,2022-01-09 17:30:45 UTC,14.38
2990,2022-01-09 17:31:45 UTC,14.41
2991,2022-01-09 17:32:45 UTC,14.39
2992,2022-01-09 17:33:45 UTC,14.36
2993,2022-01-09 17:34:45 UTC,14.39
2994,2022-01-09 17:35:45 UTC,14.39
2995,2022-01-09 17:36:45 UTC,14.38
2996,2022-01-09 17:37:45 UTC,14.39
2997,2022-01-09 17:38:45 UTC,14.41
2998,2022-01-09 17:39:45 UTC,14.39
2999,2022-01-09 17:40:45 UTC,14.43
3000,2022-01-09 17:41:45 UTC,14.41
3001,2022-01-09 17:42:50 UTC,14.38
3002,2022-01-09 17:43:50 UTC,14.41
3003,2022-01-09 17:44:50 UTC,14.41
3004,2022-01-09 17:45:50 UTC,14.38
3005,2022-01-09 17:46:50 UTC,14.39
3006,2022-01-09 17:47:50 UTC,14.36
3007,2022-01-09 17:48:50 UTC,14.33
3008,2022-01-09 17:49:50 UTC,14.36
3009,2022-01-09 17:50:50 UTC,14.38
3010,2022-01-09 17:51:50 UTC,14.33
3011,2022-01-09 17:52:50 UTC,14.32
3012,2022-01-09 17:53:50 UTC,14.35
3013,2022-01-09 17:54:50 UTC,14.36
3014,2022-01-09 17:55:50 UTC,14.35
3015,2022-01-09 17:56:50 UTC,14.35
3016,2022-01-09 17:57:50 UTC,14.35
3017,2022-01-09 17:58:50 UTC,14.33
3018,2022-01-09 17:59:50 UTC,14.38
3019,2022-01-09 18:00:50 UTC,14.41
3020,2022-01-09 18:01:50 UTC,14.42
3021,2022-01-09 18:02:50 UTC,14.46
3022,2022-01-09 18:03:50 UTC,14.46
3023,2022-01-09 18:04:50 UTC,14.48
3024,2022-01-09 18:05:50 UTC,14.52
3025,2022-01-09 18:06:50 UTC,14.55
3026,2022-01-09 18:07:56 UTC,14.55
3027,2022-01-09 18:08:56 UTC,14.53
3028,2022-01-09 18:09:56 UTC,14.56
3029,2022-01-09 18:10:56 UTC,14.58
3030,2022-01-09 18:12:08 UTC,14.66
3031,2022-01-09 18:13:08 UTC,14.73
3032,2022-01-09 18:14:08 UTC,14.8
3033,2022-01-09 18:15:08 UTC,14.84
3034,2022-01-09 18:16:08 UTC,14.87
3035,2022-01-09 18:17:08 UTC,14.87
3036,2022-01-09 18:18:08 UTC,14.83
3037,2022-01-09 18:19:08 UTC,14.82
3038,2022-01-09 18:20:08 UTC,14.82
3039,2022-01-09 18:21:08 UTC,14.82
3040,2022-01-09 18:22:08 UTC,14.79
3041,2022-01-09 18:23:08 UTC,14.79
3042,2022-01-09 18:24:08 UTC,14.77
3043,2022-01-09 18:25:08 UTC,14.8
3044,2022-01-09 18:26:08 UTC,14.83
3045,2022-01-09 18:27:08 UTC,14.84
3046,2022-01-09 18:28:08 UTC,14.83
3047,2022-01-09 18:29:08 UTC,14.83
3048,2022-01-09 18:30:08 UTC,14.84
3049,2022-01-09 18:31:08 UTC,14.84
3050,2022-01-09 18:32:08 UTC,14.86
3051,2022-01-09 18:33:08 UTC,14.86
3052,2022-01-09 18:34:08 UTC,14.84
3053,2022-01-09 18:35:08 UTC,14.87
3054,2022-01-09 18:36:08 UTC,14.89
3055,2022-01-09 18:37:08 UTC,14.9
3056,2022-01-09 18:38:08 UTC,14.92
3057,2022-01-09 18:39:08 UTC,14.9
3058,2022-01-09 18:40:08 UTC,14.92
3059,2022-01-09 18:41:08 UTC,14.94
3060,2022-01-09 18:42:08 UTC,14.97
3061,2022-01-09 18:43:08 UTC,14.94
3062,2022-01-09 18:44:08 UTC,14.96
3063,2022-01-09 18:45:08 UTC,14.99
3064,2022-01-09 18:46:08 UTC,15
3065,2022-01-09 18:47:08 UTC,14.97
3066,2022-01-09 18:48:08 UTC,14.99
3067,2022-01-09 18:49:08 UTC,14.99
3068,2022-01-09 18:50:08 UTC,15
3069,2022-01-09 18:51:08 UTC,14.99
3070,2022-01-09 18:52:08 UTC,15.01
3071,2022-01-09 18:53:08 UTC,15
3072,2022-01-09 18:54:08 UTC,14.99
3073,2022-01-09 18:55:08 UTC,15.04
3074,2022-01-09 18:56:11 UTC,14.99
3075,2022-01-09 18:57:11 UTC,14.97
3076,2022-01-09 18:58:11 UTC,14.96
3077,2022-01-09 18:59:11 UTC,14.94
3078,2022-01-09 19:00:11 UTC,14.94
3079,2022-01-09 19:01:11 UTC,14.94
3080,2022-01-09 19:02:11 UTC,14.92
3081,2022-01-09 19:03:11 UTC,14.93
3082,2022-01-09 19:04:11 UTC,14.94
3083,2022-01-09 19:05:11 UTC,14.92
3084,2022-01-09 19:06:11 UTC,14.89
3085,2022-01-09 19:07:11 UTC,14.93
3086,2022-01-09 19:08:11 UTC,14.92
3087,2022-01-09 19:09:11 UTC,14.93
3088,2022-01-09 19:10:11 UTC,14.92
3089,2022-01-09 19:11:11 UTC,14.93
3090,2022-01-09 19:12:11 UTC,14.92
3091,2022-01-09 19:13:11 UTC,14.92
3092,2022-01-09 19:14:11 UTC,14.9
3093,2022-01-09 19:15:11 UTC,14.89
3094,2022-01-09 19:16:11 UTC,14.9
3095,2022-01-09 19:17:11 UTC,14.9
3096,2022-01-09 19:18:11 UTC,14.89
3097,2022-01-09 19:19:11 UTC,14.9
3098,2022-01-09 19:20:11 UTC,14.93
3099,2022-01-09 19:21:15 UTC,14.89
3100,2022-01-09 19:22:15 UTC,14.89
3101,2022-01-09 19:23:15 UTC,14.89
3102,2022-01-09 19:24:15 UTC,14.89
3103,2022-01-09 19:25:15 UTC,14.86
3104,2022-01-09 19:26:15 UTC,14.89
3105,2022-01-09 19:27:15 UTC,14.87
3106,2022-01-09 19:28:15 UTC,14.87
3107,2022-01-09 19:29:15 UTC,14.86
3108,2022-01-09 19:30:15 UTC,14.86
3109,2022-01-09 19:31:15 UTC,14.87
3110,2022-01-09 19:32:15 UTC,14.86
3111,2022-01-09 19:33:15 UTC,14.84
3112,2022-01-09 19:34:15 UTC,14.86
3113,2022-01-09 19:35:15 UTC,14.86
3114,2022-01-09 19:36:15 UTC,14.84
3115,2022-01-09 19:37:15 UTC,14.83
3116,2022-01-09 19:38:15 UTC,14.82
3117,2022-01-09 19:39:15 UTC,14.83
3118,2022-01-09 19:40:15 UTC,14.83
3119,2022-01-09 19:41:15 UTC,14.84
3120,2022-01-09 19:42:15 UTC,14.86
3121,2022-01-09 19:43:18 UTC,14.84
3122,2022-01-09 19:44:18 UTC,14.83
3123,2022-01-09 19:45:18 UTC,14.84
3124,2022-01-09 19:46:18 UTC,14.84
3125,2022-01-09 19:47:18 UTC,14.82
3126,2022-01-09 19:48:18 UTC,14.82
3127,2022-01-09 19:49:18 UTC,14.82
3128,2022-01-09 19:50:18 UTC,14.82
3129,2022-01-09 19:51:18 UTC,14.8
3130,2022-01-09 19:52:18 UTC,14.83
3131,2022-01-09 19:53:18 UTC,14.82
3132,2022-01-09 19:54:18 UTC,14.83
3133,2022-01-09 19:55:18 UTC,14.8
3134,2022-01-09 19:56:18 UTC,14.83
3135,2022-01-09 19:57:18 UTC,14.8
3136,2022-01-09 19:58:18 UTC,14.8
3137,2022-01-09 19:59:18 UTC,14.79
3138,2022-01-09 20:00:18 UTC,14.79
3139,2022-01-09 20:01:18 UTC,14.82
3140,2022-01-09 20:02:18 UTC,14.79
3141,2022-01-09 20:03:18 UTC,14.77
3142,2022-01-09 20:04:18 UTC,14.76
3143,2022-01-09 20:05:18 UTC,14.82
3144,2022-01-09 20:06:18 UTC,14.8
3145,2022-01-09 20:07:18 UTC,14.82
3146,2022-01-09 20:08:23 UTC,14.8
3147,2022-01-09 20:09:23 UTC,14.79
3148,2022-01-09 20:10:23 UTC,14.79
3149,2022-01-09 20:11:23 UTC,14.82
3150,2022-01-09 20:12:23 UTC,14.82
3151,2022-01-09 20:13:23 UTC,14.77
3152,2022-01-09 20:14:23 UTC,14.77
3153,2022-01-09 20:15:23 UTC,14.82
3154,2022-01-09 20:16:23 UTC,14.8
3155,2022-01-09 20:17:23 UTC,14.79
3156,2022-01-09 20:18:23 UTC,14.79
3157,2022-01-09 20:19:23 UTC,14.79
3158,2022-01-09 20:20:23 UTC,14.82
3159,2022-01-09 20:21:23 UTC,14.8
3160,2022-01-09 20:22:23 UTC,14.8
3161,2022-01-09 20:23:23 UTC,14.8
3162,2022-01-09 20:24:23 UTC,14.76
3163,2022-01-09 20:25:23 UTC,14.77
3164,2022-01-09 20:26:23 UTC,14.79
3165,2022-01-09 20:27:23 UTC,14.77
3166,2022-01-09 20:28:23 UTC,14.79
3167,2022-01-09 20:29:23 UTC,14.8
3168,2022-01-09 20:30:25 UTC,14.79
3169,2022-01-09 20:31:25 UTC,14.79
3170,2022-01-09 20:32:25 UTC,14.79
3171,2022-01-09 20:33:25 UTC,14.8
3172,2022-01-09 20:34:25 UTC,14.77
3173,2022-01-09 20:35:25 UTC,14.79
3174,2022-01-09 20:36:25 UTC,14.77
3175,2022-01-09 20:37:25 UTC,14.8
3176,2022-01-09 20:38:25 UTC,14.79
3177,2022-01-09 20:39:25 UTC,14.76
3178,2022-01-09 20:40:25 UTC,14.77
3179,2022-01-09 20:41:25 UTC,14.79
3180,2022-01-09 20:42:25 UTC,14.79
3181,2022-01-09 20:43:25 UTC,14.76
3182,2022-01-09 20:44:25 UTC,14.74
3183,2022-01-09 20:45:25 UTC,14.77
3184,2022-01-09 20:46:25 UTC,14.76
3185,2022-01-09 20:47:25 UTC,14.77
3186,2022-01-09 20:48:25 UTC,14.76
3187,2022-01-09 20:49:25 UTC,14.77
3188,2022-01-09 20:50:25 UTC,14.79
3189,2022-01-09 20:51:25 UTC,14.79
3190,2022-01-09 20:52:25 UTC,14.77
3191,2022-01-09 20:53:25 UTC,14.73
3192,2022-01-09 20:54:25 UTC,14.73
3193,2022-01-09 20:55:30 UTC,14.73
3194,2022-01-09 20:56:30 UTC,14.77
3195,2022-01-09 20:57:30 UTC,14.76
3196,2022-01-09 20:58:30 UTC,14.76
3197,2022-01-09 20:59:30 UTC,14.76
3198,2022-01-09 21:00:30 UTC,14.76
3199,2022-01-09 21:01:30 UTC,14.76
3200,2022-01-09 21:02:30 UTC,14.77
3201,2022-01-09 21:03:30 UTC,14.73
3202,2022-01-09 21:04:30 UTC,14.76
3203,2022-01-09 21:05:30 UTC,14.73
3204,2022-01-09 21:06:30 UTC,14.74
3205,2022-01-09 21:07:30 UTC,14.74
3206,2022-01-09 21:08:30 UTC,14.76
3207,2022-01-09 21:09:30 UTC,14.7
3208,2022-01-09 21:10:30 UTC,14.73
3209,2022-01-09 21:11:30 UTC,14.76
3210,2022-01-09 21:12:30 UTC,14.76
3211,2022-01-09 21:13:30 UTC,14.74
3212,2022-01-09 21:14:30 UTC,14.72
3213,2022-01-09 21:21:35 UTC,14.76
3214,2022-01-09 21:22:35 UTC,14.77
3215,2022-01-09 21:23:35 UTC,14.74
3216,2022-01-09 21:24:35 UTC,14.76
3217,2022-01-09 21:25:35 UTC,14.77
3218,2022-01-09 21:27:35 UTC,14.73
3219,2022-01-09 21:28:35 UTC,14.74
3220,2022-01-09 21:29:35 UTC,14.74
3221,2022-01-09 21:30:35 UTC,14.73
3222,2022-01-09 21:31:35 UTC,14.76
3223,2022-01-09 21:32:35 UTC,14.74
3224,2022-01-09 21:33:35 UTC,14.74
3225,2022-01-09 21:34:35 UTC,14.73
3226,2022-01-09 21:35:35 UTC,14.76
3227,2022-01-09 21:36:35 UTC,14.76
3228,2022-01-09 21:37:35 UTC,14.76
3229,2022-01-09 21:38:35 UTC,14.7
3230,2022-01-09 21:39:38 UTC,14.72
3231,2022-01-09 21:40:38 UTC,14.7
3232,2022-01-09 21:41:38 UTC,14.73
3233,2022-01-09 21:42:38 UTC,14.72
3234,2022-01-09 21:43:38 UTC,14.73
3235,2022-01-09 21:44:38 UTC,14.72
3236,2022-01-09 21:45:38 UTC,14.73
3237,2022-01-09 21:46:38 UTC,14.74
3238,2022-01-09 21:47:38 UTC,14.73
3239,2022-01-09 21:48:38 UTC,14.72
3240,2022-01-09 21:49:38 UTC,14.72
3241,2022-01-09 21:50:38 UTC,14.73
3242,2022-01-09 21:51:38 UTC,14.72
3243,2022-01-09 21:52:38 UTC,14.72
3244,2022-01-09 21:53:38 UTC,14.7
3245,2022-01-09 21:54:38 UTC,14.7
3246,2022-01-09 21:55:38 UTC,14.73
3247,2022-01-09 21:56:38 UTC,14.73
3248,2022-01-09 21:57:38 UTC,14.72
3249,2022-01-09 21:58:38 UTC,14.73
3250,2022-01-09 21:59:38 UTC,14.72
3251,2022-01-09 22:00:38 UTC,14.73
3252,2022-01-09 22:01:38 UTC,14.73
3253,2022-01-09 22:02:38 UTC,14.72
3254,2022-01-09 22:03:38 UTC,14.73
3255,2022-01-09 22:04:38 UTC,14.69
3256,2022-01-09 22:05:38 UTC,14.7
3257,2022-01-09 22:06:38 UTC,14.73
3258,2022-01-09 22:07:38 UTC,14.74
3259,2022-01-09 22:08:38 UTC,14.72
3260,2022-01-09 22:09:38 UTC,14.72
3261,2022-01-09 22:10:38 UTC,14.72
3262,2022-01-09 22:11:38 UTC,14.74
3263,2022-01-09 22:12:38 UTC,14.72
3264,2022-01-09 22:13:38 UTC,14.72
3265,2022-01-09 22:14:38 UTC,14.7
3266,2022-01-09 22:15:38 UTC,14.76
3267,2022-01-09 22:16:38 UTC,14.73
3268,2022-01-09 22:17:38 UTC,14.76
3269,2022-01-09 22:18:38 UTC,14.7
3270,2022-01-09 22:19:38 UTC,14.72
3271,2022-01-09 22:20:38 UTC,14.74
3272,2022-01-09 22:21:38 UTC,14.74
3273,2022-01-09 22:22:38 UTC,14.73
3274,2022-01-09 22:23:38 UTC,14.73
3275,2022-01-09 22:24:38 UTC,14.73
3276,2022-01-09 22:25:38 UTC,14.72
3277,2022-01-09 22:26:43 UTC,14.74
3278,2022-01-09 22:27:43 UTC,14.72
3279,2022-01-09 22:28:43 UTC,14.72
3280,2022-01-09 22:29:43 UTC,14.72
3281,2022-01-09 22:30:43 UTC,14.73
3282,2022-01-09 22:31:43 UTC,14.76
3283,2022-01-09 22:32:43 UTC,14.73
3284,2022-01-09 22:33:43 UTC,14.72
3285,2022-01-09 22:34:43 UTC,14.7
3286,2022-01-09 22:35:43 UTC,14.72
3287,2022-01-09 22:36:43 UTC,14.73
3288,2022-01-09 22:37:43 UTC,14.72
3289,2022-01-09 22:38:43 UTC,14.7
3290,2022-01-09 22:39:43 UTC,14.7
3291,2022-01-09 22:40:43 UTC,14.74
3292,2022-01-09 22:41:43 UTC,14.73
3293,2022-01-09 22:42:43 UTC,14.73
3294,2022-01-09 22:43:43 UTC,14.72
3295,2022-01-09 22:44:43 UTC,14.72
3296,2022-01-09 22:45:43 UTC,14.74
3297,2022-01-09 22:46:43 UTC,14.74
3298,2022-01-09 22:47:43 UTC,14.73
3299,2022-01-09 22:48:43 UTC,14.72
3300,2022-01-09 22:49:43 UTC,14.72
3301,2022-01-09 22:50:43 UTC,14.73
3302,2022-01-09 22:51:45 UTC,14.73
3303,2022-01-09 22:52:45 UTC,14.73
3304,2022-01-09 22:53:45 UTC,14.72
3305,2022-01-09 22:54:45 UTC,14.69
3306,2022-01-09 22:55:45 UTC,14.7
3307,2022-01-09 22:56:45 UTC,14.72
3308,2022-01-09 22:57:45 UTC,14.7
3309,2022-01-09 22:58:45 UTC,14.69
3310,2022-01-09 22:59:45 UTC,14.69
3311,2022-01-09 23:00:45 UTC,14.73
3312,2022-01-09 23:01:45 UTC,14.74
3313,2022-01-09 23:02:45 UTC,14.7
3314,2022-01-09 23:03:45 UTC,14.7
3315,2022-01-09 23:04:45 UTC,14.72
3316,2022-01-09 23:05:45 UTC,14.74
3317,2022-01-09 23:06:45 UTC,14.73
3318,2022-01-09 23:07:45 UTC,14.73
3319,2022-01-09 23:08:45 UTC,14.72
3320,2022-01-09 23:09:45 UTC,14.7
3321,2022-01-09 23:10:45 UTC,14.72
3322,2022-01-09 23:11:45 UTC,14.74
3323,2022-01-09 23:12:45 UTC,14.74
3324,2022-01-09 23:13:45 UTC,14.73
3325,2022-01-09 23:14:45 UTC,14.7
3326,2022-01-09 23:15:45 UTC,14.7
3327,2022-01-09 23:16:45 UTC,14.73
3328,2022-01-09 23:17:45 UTC,14.72
3329,2022-01-09 23:18:45 UTC,14.72
3330,2022-01-09 23:19:45 UTC,14.72
3331,2022-01-09 23:20:45 UTC,14.74
3332,2022-01-09 23:21:45 UTC,14.72
