index,timestamp,AirTemperature
377613,2022-11-02 17:21:42,18.6
377614,2022-11-02 17:22:42,18.6
377615,2022-11-02 17:23:42,18.58
377616,2022-11-02 17:24:42,18.58
377617,2022-11-02 17:25:42,18.61
377618,2022-11-02 17:26:43,18.58
377619,2022-11-02 17:27:43,18.6
377620,2022-11-02 17:28:43,18.57
377621,2022-11-02 17:29:43,18.6
377622,2022-11-02 17:30:43,18.61
377623,2022-11-02 17:31:43,18.61
377624,2022-11-02 17:32:43,18.62
377625,2022-11-02 17:33:43,18.6
377626,2022-11-02 17:34:43,18.58
377627,2022-11-02 17:35:43,18.62
377628,2022-11-02 17:36:43,18.6
377629,2022-11-02 17:37:43,18.61
377630,2022-11-02 17:38:43,18.61
377631,2022-11-02 17:39:43,18.61
377632,2022-11-02 17:40:43,18.64
377633,2022-11-02 17:41:43,18.62
377634,2022-11-02 17:42:43,18.62
377635,2022-11-02 17:43:43,18.58
377636,2022-11-02 17:44:43,18.6
377637,2022-11-02 17:45:43,18.62
377638,2022-11-02 17:46:43,18.64
377639,2022-11-02 17:47:43,18.61
377640,2022-11-02 17:48:43,18.58
377641,2022-11-02 17:49:43,18.61
377642,2022-11-02 17:50:43,18.64
377643,2022-11-02 17:51:44,18.6
377644,2022-11-02 17:52:44,18.62
377645,2022-11-02 17:53:44,18.61
377646,2022-11-02 17:54:44,18.61
377647,2022-11-02 17:55:44,18.61
377648,2022-11-02 17:56:44,18.61
377649,2022-11-02 17:57:44,18.62
377650,2022-11-02 17:58:44,18.61
377651,2022-11-02 17:59:44,18.62
377652,2022-11-02 18:00:44,18.64
377653,2022-11-02 18:01:44,18.64
377654,2022-11-02 18:02:44,18.62
377655,2022-11-02 18:03:44,18.61
377656,2022-11-02 18:04:44,18.62
377657,2022-11-02 18:05:44,18.62
377658,2022-11-02 18:06:44,18.62
377659,2022-11-02 18:07:44,18.62
377660,2022-11-02 18:08:44,18.6
377661,2022-11-02 18:09:44,18.6
377662,2022-11-02 18:10:44,18.61
377663,2022-11-02 18:11:44,18.65
377664,2022-11-02 18:12:44,18.61
377665,2022-11-02 18:13:44,18.58
377666,2022-11-02 18:14:44,18.62
377667,2022-11-02 18:15:44,18.65
377668,2022-11-02 18:16:45,18.62
377669,2022-11-02 18:17:45,18.62
377670,2022-11-02 18:18:45,18.64
377671,2022-11-02 18:19:45,18.64
377672,2022-11-02 18:20:45,18.67
377673,2022-11-02 18:21:45,18.62
377674,2022-11-02 18:22:45,18.6
377675,2022-11-02 18:23:45,18.62
377676,2022-11-02 18:24:45,18.64
377677,2022-11-02 18:25:45,18.67
377678,2022-11-02 18:26:45,18.65
377679,2022-11-02 18:27:45,18.62
377680,2022-11-02 18:28:45,18.61
377681,2022-11-02 18:29:45,18.64
377682,2022-11-02 18:30:45,18.67
377683,2022-11-02 18:31:45,18.65
377684,2022-11-02 18:32:45,18.65
377685,2022-11-02 18:33:45,18.64
377686,2022-11-02 18:34:45,18.67
377687,2022-11-02 18:35:45,18.65
377688,2022-11-02 18:36:45,18.65
377689,2022-11-02 18:37:45,18.67
377690,2022-11-02 18:38:45,18.64
377691,2022-11-02 18:39:45,18.64
377692,2022-11-02 18:40:45,18.67
377693,2022-11-02 18:41:46,18.68
377694,2022-11-02 18:42:46,18.67
377695,2022-11-02 18:43:46,18.64
377696,2022-11-02 18:44:46,18.67
377697,2022-11-02 18:45:46,18.7
377698,2022-11-02 18:46:46,18.64
377699,2022-11-02 18:47:46,18.64
377700,2022-11-02 18:48:46,18.65
377701,2022-11-02 18:49:46,18.67
377702,2022-11-02 18:50:46,18.65
377703,2022-11-02 18:51:46,18.7
377704,2022-11-02 18:52:46,18.68
377705,2022-11-02 18:53:46,18.64
377706,2022-11-02 18:54:46,18.64
377707,2022-11-02 18:55:46,18.67
377708,2022-11-02 18:56:46,18.67
377709,2022-11-02 18:57:46,18.67
377710,2022-11-02 18:58:46,18.65
377711,2022-11-02 18:59:46,18.67
377712,2022-11-02 19:00:46,18.67
377713,2022-11-02 19:01:46,18.68
377714,2022-11-02 19:02:46,18.67
377715,2022-11-02 19:03:46,18.64
377716,2022-11-02 19:04:46,18.67
377717,2022-11-02 19:05:46,18.7
377718,2022-11-02 19:06:47,18.67
377719,2022-11-02 19:07:47,18.65
377720,2022-11-02 19:08:47,18.65
377721,2022-11-02 19:09:47,18.67
377722,2022-11-02 19:10:47,18.67
377723,2022-11-02 19:11:47,18.67
377724,2022-11-02 19:12:47,18.65
377725,2022-11-02 19:13:47,18.67
377726,2022-11-02 19:14:47,18.68
377727,2022-11-02 19:15:47,18.67
377728,2022-11-02 19:16:47,18.64
377729,2022-11-02 19:17:47,18.7
377730,2022-11-02 19:18:47,18.67
377731,2022-11-02 19:19:47,18.71
377732,2022-11-02 19:20:47,18.67
377733,2022-11-02 19:21:47,18.67
377734,2022-11-02 19:22:47,18.65
377735,2022-11-02 19:23:47,18.65
377736,2022-11-02 19:24:47,18.67
377737,2022-11-02 19:25:47,18.67
377738,2022-11-02 19:26:47,18.67
377739,2022-11-02 19:27:47,18.65
377740,2022-11-02 19:28:47,18.62
377741,2022-11-02 19:29:47,18.68
377742,2022-11-02 19:30:47,18.71
377743,2022-11-02 19:31:48,18.71
377744,2022-11-02 19:32:48,18.65
377745,2022-11-02 19:33:48,18.67
377746,2022-11-02 19:34:48,18.7
377747,2022-11-02 19:35:48,18.68
377748,2022-11-02 19:36:48,18.7
377749,2022-11-02 19:37:48,18.65
377750,2022-11-02 19:38:48,18.67
377751,2022-11-02 19:39:48,18.71
377752,2022-11-02 19:40:48,18.68
377753,2022-11-02 19:41:48,18.68
377754,2022-11-02 19:42:48,18.67
377755,2022-11-02 19:43:48,18.65
377756,2022-11-02 19:44:48,18.67
377757,2022-11-02 19:45:48,18.65
377758,2022-11-02 19:46:48,18.7
377759,2022-11-02 19:47:48,18.65
377760,2022-11-02 19:48:48,18.65
377761,2022-11-02 19:49:48,18.7
377762,2022-11-02 19:50:48,18.68
377763,2022-11-02 19:51:48,18.67
377764,2022-11-02 19:52:48,18.67
377765,2022-11-02 19:53:48,18.67
377766,2022-11-02 19:54:48,18.67
377767,2022-11-02 19:55:48,18.7
377768,2022-11-02 19:56:49,18.67
377769,2022-11-02 19:57:49,18.65
377770,2022-11-02 19:58:49,18.67
377771,2022-11-02 19:59:49,18.67
377772,2022-11-02 20:00:49,18.68
377773,2022-11-02 20:01:49,18.68
377774,2022-11-02 20:02:49,18.68
377775,2022-11-02 20:03:49,18.67
377776,2022-11-02 20:04:49,18.68
377777,2022-11-02 20:05:49,18.68
377778,2022-11-02 20:06:49,18.68
377779,2022-11-02 20:07:49,18.68
377780,2022-11-02 20:08:49,18.64
377781,2022-11-02 20:09:49,18.68
377782,2022-11-02 20:10:49,18.67
377783,2022-11-02 20:11:49,18.68
377784,2022-11-02 20:12:49,18.7
377785,2022-11-02 20:13:49,18.67
377786,2022-11-02 20:14:49,18.71
377787,2022-11-02 20:15:49,18.71
377788,2022-11-02 20:16:49,18.71
377789,2022-11-02 20:17:49,18.68
377790,2022-11-02 20:18:49,18.65
377791,2022-11-02 20:19:49,18.67
377792,2022-11-02 20:20:49,18.7
377793,2022-11-02 20:21:50,18.7
377794,2022-11-02 20:22:50,18.67
377795,2022-11-02 20:23:50,18.67
377796,2022-11-02 20:24:50,18.68
377797,2022-11-02 20:25:50,18.68
377798,2022-11-02 20:26:50,18.67
377799,2022-11-02 20:27:50,18.68
377800,2022-11-02 20:28:50,18.64
377801,2022-11-02 20:29:50,18.71
377802,2022-11-02 20:30:50,18.7
377803,2022-11-02 20:31:50,18.68
377804,2022-11-02 20:32:50,18.68
377805,2022-11-02 20:33:50,18.67
377806,2022-11-02 20:34:50,18.68
377807,2022-11-02 20:35:50,18.7
377808,2022-11-02 20:36:50,18.67
377809,2022-11-02 20:37:50,18.68
377810,2022-11-02 20:38:50,18.65
377811,2022-11-02 20:39:50,18.7
377812,2022-11-02 20:40:50,18.71
377813,2022-11-02 20:41:50,18.7
377814,2022-11-02 20:42:50,18.71
377815,2022-11-02 20:43:50,18.64
377816,2022-11-02 20:44:50,18.7
377817,2022-11-02 20:45:50,18.7
377818,2022-11-02 20:46:51,18.67
377819,2022-11-02 20:47:51,18.67
377820,2022-11-02 20:48:51,18.67
377821,2022-11-02 20:49:51,18.68
377822,2022-11-02 20:50:51,18.71
377823,2022-11-02 20:51:51,18.7
377824,2022-11-02 20:52:51,18.68
377825,2022-11-02 20:53:51,18.68
377826,2022-11-02 20:54:51,18.7
377827,2022-11-02 20:55:51,18.71
377828,2022-11-02 20:56:51,18.71
377829,2022-11-02 20:57:51,18.71
377830,2022-11-02 20:58:51,18.68
377831,2022-11-02 20:59:51,18.67
377832,2022-11-02 21:00:51,18.71
377833,2022-11-02 21:01:51,18.7
377834,2022-11-02 21:02:51,18.65
377835,2022-11-02 21:03:51,18.68
377836,2022-11-02 21:04:51,18.68
377837,2022-11-02 21:05:51,18.68
377838,2022-11-02 21:06:51,18.68
377839,2022-11-02 21:07:51,18.67
377840,2022-11-02 21:08:51,18.68
377841,2022-11-02 21:09:51,18.7
377842,2022-11-02 21:10:51,18.7
377843,2022-11-02 21:11:52,18.71
377844,2022-11-02 21:12:52,18.67
377845,2022-11-02 21:13:52,18.67
377846,2022-11-02 21:14:52,18.68
377847,2022-11-02 21:15:52,18.67
377848,2022-11-02 21:16:52,18.71
377849,2022-11-02 21:17:52,18.68
377850,2022-11-02 21:18:52,18.67
377851,2022-11-02 21:19:52,18.7
377852,2022-11-02 21:20:52,18.7
377853,2022-11-02 21:21:52,18.7
377854,2022-11-02 21:22:52,18.68
377855,2022-11-02 21:23:52,18.68
377856,2022-11-02 21:24:52,18.68
377857,2022-11-02 21:25:52,18.71
377858,2022-11-02 21:26:52,18.7
377859,2022-11-02 21:27:52,18.68
377860,2022-11-02 21:28:52,18.7
377861,2022-11-02 21:29:52,18.68
377862,2022-11-02 21:30:52,18.7
377863,2022-11-02 21:31:52,18.68
377864,2022-11-02 21:32:52,18.7
377865,2022-11-02 21:33:52,18.67
377866,2022-11-02 21:34:52,18.68
377867,2022-11-02 21:35:52,18.7
377868,2022-11-02 21:36:53,18.65
377869,2022-11-02 21:37:53,18.68
377870,2022-11-02 21:38:53,18.67
377871,2022-11-02 21:39:53,18.7
377872,2022-11-02 21:40:53,18.68
377873,2022-11-02 21:41:53,18.7
377874,2022-11-02 21:42:53,18.68
377875,2022-11-02 21:43:53,18.67
377876,2022-11-02 21:44:53,18.68
377877,2022-11-02 21:45:53,18.68
377878,2022-11-02 21:46:53,18.7
377879,2022-11-02 21:47:53,18.67
377880,2022-11-02 21:48:53,18.67
377881,2022-11-02 21:49:53,18.68
377882,2022-11-02 21:50:53,18.67
377883,2022-11-02 21:51:53,18.68
377884,2022-11-02 21:52:53,18.7
377885,2022-11-02 21:53:53,18.68
377886,2022-11-02 21:54:53,18.7
377887,2022-11-02 21:55:53,18.68
377888,2022-11-02 21:56:53,18.7
377889,2022-11-02 21:57:53,18.68
377890,2022-11-02 21:58:53,18.68
377891,2022-11-02 21:59:53,18.67
377892,2022-11-02 22:00:53,18.7
377893,2022-11-02 22:01:54,18.68
377894,2022-11-02 22:02:54,18.68
377895,2022-11-02 22:03:54,18.68
377896,2022-11-02 22:04:54,18.7
377897,2022-11-02 22:05:54,18.7
377898,2022-11-02 22:06:54,18.71
377899,2022-11-02 22:07:54,18.67
377900,2022-11-02 22:08:54,18.67
377901,2022-11-02 22:09:54,18.68
377902,2022-11-02 22:10:54,18.7
377903,2022-11-02 22:11:54,18.68
377904,2022-11-02 22:12:54,18.67
377905,2022-11-02 22:13:54,18.65
377906,2022-11-02 22:14:54,18.7
377907,2022-11-02 22:15:54,18.7
377908,2022-11-02 22:16:54,18.68
377909,2022-11-02 22:17:54,18.68
377910,2022-11-02 22:18:54,18.67
377911,2022-11-02 22:19:54,18.67
377912,2022-11-02 22:20:54,18.68
377913,2022-11-02 22:21:54,18.68
377914,2022-11-02 22:22:54,18.67
377915,2022-11-02 22:23:54,18.64
377916,2022-11-02 22:24:54,18.7
377917,2022-11-02 22:25:54,18.68
377918,2022-11-02 22:26:55,18.68
377919,2022-11-02 22:27:55,18.68
377920,2022-11-02 22:28:55,18.65
377921,2022-11-02 22:29:55,18.68
377922,2022-11-02 22:30:55,18.71
377923,2022-11-02 22:31:55,18.7
377924,2022-11-02 22:32:55,18.67
377925,2022-11-02 22:33:55,18.68
377926,2022-11-02 22:34:55,18.7
377927,2022-11-02 22:35:55,18.72
377928,2022-11-02 22:36:55,18.68
377929,2022-11-02 22:37:55,18.68
377930,2022-11-02 22:38:55,18.67
377931,2022-11-02 22:39:55,18.68
377932,2022-11-02 22:40:55,18.71
377933,2022-11-02 22:41:55,18.68
377934,2022-11-02 22:42:55,18.7
377935,2022-11-02 22:43:55,18.67
377936,2022-11-02 22:44:55,18.68
377937,2022-11-02 22:45:55,18.7
377938,2022-11-02 22:46:55,18.71
377939,2022-11-02 22:47:55,18.65
377940,2022-11-02 22:48:55,18.65
377941,2022-11-02 22:49:55,18.67
377942,2022-11-02 22:50:55,18.71
377943,2022-11-02 22:51:58,18.68
377944,2022-11-02 22:52:58,18.67
377945,2022-11-02 22:53:58,18.65
377946,2022-11-02 22:54:58,18.7
377947,2022-11-02 22:58:58,18.68
377948,2022-11-02 22:59:58,18.67
377949,2022-11-02 23:00:58,18.7
377950,2022-11-02 23:01:58,18.68
377951,2022-11-02 23:02:58,18.7
377952,2022-11-02 23:03:58,18.67
377953,2022-11-02 23:04:58,18.67
377954,2022-11-02 23:05:58,18.7
377955,2022-11-02 23:06:58,18.68
377956,2022-11-02 23:07:58,18.68
377957,2022-11-02 23:08:58,18.7
377958,2022-11-02 23:09:58,18.71
377959,2022-11-02 23:10:58,18.71
377960,2022-11-02 23:11:58,18.68
377961,2022-11-02 23:12:58,18.7
377962,2022-11-02 23:13:58,18.65
377963,2022-11-02 23:14:58,18.68
377964,2022-11-02 23:15:58,18.71
377965,2022-11-02 23:17:02,18.7
377966,2022-11-02 23:18:02,18.7
377967,2022-11-02 23:19:02,18.7
377968,2022-11-02 23:20:02,18.7
377969,2022-11-02 23:21:02,18.71
377970,2022-11-02 23:22:02,18.72
377971,2022-11-02 23:23:02,18.68
377972,2022-11-02 23:24:02,18.7
377973,2022-11-02 23:25:02,18.72
377974,2022-11-02 23:26:02,18.7
377975,2022-11-02 23:27:02,18.7
377976,2022-11-02 23:28:02,18.68
377977,2022-11-02 23:30:02,18.72
377978,2022-11-02 23:31:02,18.71
377979,2022-11-02 23:36:02,18.71
377980,2022-11-02 23:37:02,18.71
377981,2022-11-02 23:38:02,18.68
377982,2022-11-02 23:39:02,18.64
377983,2022-11-02 23:40:02,18.71
377984,2022-11-02 23:41:02,18.74
377985,2022-11-02 23:42:03,18.71
377986,2022-11-02 23:43:03,18.68
377987,2022-11-02 23:44:03,18.68
377988,2022-11-02 23:45:03,18.68
377989,2022-11-02 23:46:03,18.71
377990,2022-11-02 23:47:03,18.7
377991,2022-11-02 23:48:03,18.67
377992,2022-11-02 23:49:03,18.67
377993,2022-11-02 23:50:03,18.72
377994,2022-11-02 23:51:03,18.7
377995,2022-11-02 23:52:03,18.7
377996,2022-11-02 23:53:03,18.67
377997,2022-11-02 23:54:03,18.68
377998,2022-11-02 23:55:03,18.67
377999,2022-11-02 23:56:03,18.71
378000,2022-11-02 23:57:03,18.68
378001,2022-11-02 23:58:03,18.68
378002,2022-11-02 23:59:03,18.64
378003,2022-11-03 00:00:03,18.71
378004,2022-11-03 00:01:03,18.68
378005,2022-11-03 00:02:03,18.71
378006,2022-11-03 00:03:03,18.7
378007,2022-11-03 00:04:03,18.67
378008,2022-11-03 00:05:03,18.71
378009,2022-11-03 00:06:03,18.68
378010,2022-11-03 00:07:04,18.68
378011,2022-11-03 00:08:04,18.68
378012,2022-11-03 00:09:04,18.67
378013,2022-11-03 00:10:04,18.68
378014,2022-11-03 00:11:04,18.68
378015,2022-11-03 00:12:04,18.7
378016,2022-11-03 00:13:04,18.65
378017,2022-11-04 09:04:58,18.24
378018,2022-11-04 09:05:58,18.24
378019,2022-11-04 09:06:58,18.24
378020,2022-11-04 09:07:58,18.21
378021,2022-11-04 09:08:58,18.26
378022,2022-11-04 09:09:58,18.23
378023,2022-11-04 09:10:58,18.21
378024,2022-11-04 09:11:58,18.21
378025,2022-11-04 09:12:58,18.26
378026,2022-11-04 09:13:58,18.26
378027,2022-11-04 09:14:58,18.24
378028,2022-11-04 09:15:58,18.24
378029,2022-11-04 09:16:59,18.2
378030,2022-11-04 09:17:59,18.24
378031,2022-11-04 09:18:59,18.23
378032,2022-11-04 09:19:59,18.21
378033,2022-11-04 09:20:59,18.21
378034,2022-11-04 09:21:59,18.2
378035,2022-11-04 09:22:59,18.26
378036,2022-11-04 09:23:59,18.26
378037,2022-11-04 09:24:59,18.23
378038,2022-11-04 09:25:59,18.24
378039,2022-11-04 09:26:59,18.2
378040,2022-11-04 09:27:59,18.21
378041,2022-11-04 09:28:59,18.21
378042,2022-11-04 09:29:59,18.2
378043,2022-11-04 09:30:59,18.17
378044,2022-11-04 09:31:59,18.17
378045,2022-11-04 09:32:59,18.2
378046,2022-11-04 09:33:59,18.23
378047,2022-11-04 09:34:59,18.19
378048,2022-11-04 09:35:59,18.16
378049,2022-11-04 09:36:59,18.19
378050,2022-11-04 09:37:59,18.19
378051,2022-11-04 09:38:59,18.19
378052,2022-11-04 09:39:59,18.19
378053,2022-11-04 09:40:59,18.19
378054,2022-11-04 09:42:00,18.16
378055,2022-11-04 09:43:00,18.19
378056,2022-11-04 09:44:00,18.21
378057,2022-11-04 09:45:00,18.19
378058,2022-11-04 09:46:00,18.17
378059,2022-11-04 09:47:00,18.19
378060,2022-11-04 09:48:00,18.2
378061,2022-11-04 09:49:00,18.19
378062,2022-11-04 09:50:00,18.2
378063,2022-11-04 09:51:00,18.16
378064,2022-11-04 09:52:00,18.16
378065,2022-11-04 09:53:00,18.2
378066,2022-11-04 09:54:00,18.19
378067,2022-11-04 09:55:00,18.19
378068,2022-11-04 09:56:00,18.17
378069,2022-11-04 09:57:00,18.13
378070,2022-11-04 09:58:00,18.17
378071,2022-11-04 09:59:00,18.16
378072,2022-11-04 10:00:00,18.19
378073,2022-11-04 10:01:00,18.14
378074,2022-11-04 10:02:00,18.17
378075,2022-11-04 10:03:00,18.17
378076,2022-11-04 10:04:00,18.19
378077,2022-11-04 10:05:00,18.16
378078,2022-11-04 10:06:00,18.16
378079,2022-11-04 10:07:01,18.14
378080,2022-11-04 10:08:01,18.14
378081,2022-11-04 10:09:01,18.17
378082,2022-11-04 10:10:01,18.14
378083,2022-11-04 10:11:01,18.14
378084,2022-11-04 10:12:01,18.13
378085,2022-11-04 10:13:01,18.16
378086,2022-11-04 10:14:01,18.14
378087,2022-11-04 10:15:01,18.17
378088,2022-11-04 10:16:01,18.13
378089,2022-11-04 10:17:01,18.11
378090,2022-11-04 10:18:01,18.14
378091,2022-11-04 10:19:01,18.14
378092,2022-11-04 10:20:01,18.13
378093,2022-11-04 10:21:01,18.13
378094,2022-11-04 10:22:01,18.11
378095,2022-11-04 10:23:01,18.14
378096,2022-11-04 10:24:01,18.14
378097,2022-11-04 10:25:01,18.14
378098,2022-11-04 10:26:01,18.11
378099,2022-11-04 10:27:01,18.11
378100,2022-11-04 10:28:01,18.14
378101,2022-11-04 10:29:01,18.14
378102,2022-11-04 10:30:01,18.11
378103,2022-11-04 10:31:01,18.11
378104,2022-11-04 10:32:02,18.1
378105,2022-11-04 10:33:02,18.11
378106,2022-11-04 10:34:02,18.13
378107,2022-11-04 10:35:02,18.11
378108,2022-11-04 10:36:02,18.13
378109,2022-11-04 10:37:02,18.09
378110,2022-11-04 10:38:02,18.11
378111,2022-11-04 10:39:02,18.11
378112,2022-11-04 10:40:02,18.1
378113,2022-11-04 10:41:02,18.11
378114,2022-11-04 10:42:02,18.09
378115,2022-11-04 10:43:02,18.13
378116,2022-11-04 10:44:02,18.11
378117,2022-11-04 10:45:02,18.1
378118,2022-11-04 10:46:02,18.09
378119,2022-11-04 10:47:02,18.06
378120,2022-11-04 10:48:02,18.1
378121,2022-11-04 10:49:02,18.09
378122,2022-11-04 10:50:02,18.11
378123,2022-11-04 10:51:02,18.04
378124,2022-11-04 10:52:02,18.06
378125,2022-11-04 10:53:02,18.07
378126,2022-11-04 10:54:02,18.09
378127,2022-11-04 10:55:02,18.1
378128,2022-11-04 10:56:02,18.06
378129,2022-11-04 10:57:02,18.07
378130,2022-11-04 10:58:02,18.1
378131,2022-11-04 10:59:02,18.11
378132,2022-11-04 11:00:02,18.06
378133,2022-11-04 11:01:02,18.09
378134,2022-11-04 11:02:02,18.04
378135,2022-11-04 11:03:02,18.07
378136,2022-11-04 11:04:02,18.09
378137,2022-11-04 11:05:02,18.07
378138,2022-11-04 11:06:02,18.06
378139,2022-11-04 11:07:02,18.06
378140,2022-11-04 11:08:02,18.04
378141,2022-11-04 11:09:02,18.07
378142,2022-11-04 11:10:02,18.09
378143,2022-11-04 11:11:02,18.06
378144,2022-11-04 11:12:02,18.03
378145,2022-11-04 11:13:02,18.07
378146,2022-11-04 11:14:02,18.04
378147,2022-11-04 11:15:02,18.07
378148,2022-11-04 11:16:02,18.04
378149,2022-11-04 11:17:02,18.03
378150,2022-11-04 11:18:02,18.04
378151,2022-11-04 11:19:02,18.06
378152,2022-11-04 11:20:02,18.04
378153,2022-11-04 11:21:02,18.03
378154,2022-11-04 11:22:03,18.0
378155,2022-11-04 11:23:03,18.03
378156,2022-11-04 11:24:03,18.06
378157,2022-11-04 11:25:03,18.03
378158,2022-11-04 11:26:03,18.03
378159,2022-11-04 11:27:03,18.0
378160,2022-11-04 11:28:03,18.02
378161,2022-11-04 11:29:03,18.04
378162,2022-11-04 11:30:03,18.04
378163,2022-11-04 11:31:03,18.0
378164,2022-11-04 11:32:03,18.0
378165,2022-11-04 11:33:03,18.02
378166,2022-11-04 11:34:03,18.02
378167,2022-11-04 11:35:03,18.04
378168,2022-11-04 11:36:03,18.0
378169,2022-11-04 11:37:03,17.99
378170,2022-11-04 11:38:03,18.02
378171,2022-11-04 11:39:03,18.0
378172,2022-11-04 11:40:03,18.02
378173,2022-11-04 11:41:03,17.99
378174,2022-11-04 11:42:03,18.0
378175,2022-11-04 11:43:03,18.02
378176,2022-11-04 11:44:03,17.97
378177,2022-11-04 11:45:03,18.02
378178,2022-11-04 11:46:03,17.97
378179,2022-11-04 11:47:04,17.99
378180,2022-11-04 11:48:04,18.02
378181,2022-11-04 11:49:04,18.0
378182,2022-11-04 11:50:04,17.99
378183,2022-11-04 11:51:04,17.99
378184,2022-11-04 11:52:04,18.0
378185,2022-11-04 11:53:04,18.0
378186,2022-11-04 11:54:04,18.03
378187,2022-11-04 11:55:04,17.99
378188,2022-11-04 11:56:04,17.97
378189,2022-11-04 11:57:04,17.96
378190,2022-11-04 11:58:04,17.97
378191,2022-11-04 11:59:04,17.99
378192,2022-11-04 12:00:04,17.97
378193,2022-11-04 12:01:04,17.94
378194,2022-11-04 12:02:04,17.93
378195,2022-11-04 12:03:04,17.99
378196,2022-11-04 12:04:04,17.99
378197,2022-11-04 12:05:04,17.97
378198,2022-11-04 12:06:04,17.96
378199,2022-11-04 12:07:04,17.94
378200,2022-11-04 12:08:04,17.99
378201,2022-11-04 12:09:04,17.96
378202,2022-11-04 12:10:04,17.94
378203,2022-11-04 12:11:04,17.97
378204,2022-11-04 12:12:05,17.94
378205,2022-11-04 12:13:05,17.94
378206,2022-11-04 12:14:05,17.97
378207,2022-11-04 12:15:05,17.96
378208,2022-11-04 12:16:05,17.94
378209,2022-11-04 12:17:05,17.96
378210,2022-11-04 12:18:05,17.97
378211,2022-11-04 12:19:05,17.99
378212,2022-11-04 12:20:05,17.96
378213,2022-11-04 12:21:05,17.93
378214,2022-11-04 12:22:05,17.93
378215,2022-11-04 12:23:05,17.97
378216,2022-11-04 12:24:05,17.97
378217,2022-11-04 12:25:05,17.93
378218,2022-11-04 12:26:05,17.94
378219,2022-11-04 12:27:05,17.93
378220,2022-11-04 12:28:05,17.94
378221,2022-11-04 12:29:05,17.96
378222,2022-11-04 12:30:05,17.94
378223,2022-11-04 12:31:05,17.94
378224,2022-11-04 12:32:05,17.9
378225,2022-11-04 12:33:05,17.96
378226,2022-11-04 12:34:05,17.96
378227,2022-11-04 12:35:05,17.93
378228,2022-11-04 12:36:05,17.91
378229,2022-11-04 12:37:06,17.9
378230,2022-11-04 12:38:06,17.93
378231,2022-11-04 12:39:06,17.93
378232,2022-11-04 12:40:06,17.94
378233,2022-11-04 12:41:06,17.91
378234,2022-11-04 12:42:06,17.9
378235,2022-11-04 12:43:06,17.93
378236,2022-11-04 12:44:06,17.94
378237,2022-11-04 12:45:06,17.94
378238,2022-11-04 12:46:06,17.9
378239,2022-11-04 12:47:06,17.91
378240,2022-11-04 12:48:06,17.93
378241,2022-11-04 12:49:06,17.94
378242,2022-11-04 12:50:06,17.91
378243,2022-11-04 12:51:06,17.91
378244,2022-11-04 12:52:06,17.89
378245,2022-11-04 12:53:06,17.93
378246,2022-11-04 12:54:06,17.93
378247,2022-11-04 12:55:06,17.9
378248,2022-11-04 12:56:06,17.89
378249,2022-11-04 12:57:06,17.87
378250,2022-11-04 12:58:06,17.93
378251,2022-11-04 12:59:06,17.91
378252,2022-11-04 13:00:06,17.91
378253,2022-11-04 13:01:06,17.9
378254,2022-11-04 13:02:07,17.87
378255,2022-11-04 13:03:07,17.9
378256,2022-11-04 13:04:07,17.91
378257,2022-11-04 13:05:07,17.9
378258,2022-11-04 13:06:07,17.91
378259,2022-11-04 13:07:07,17.89
378260,2022-11-04 13:08:07,17.91
378261,2022-11-04 13:09:07,17.91
378262,2022-11-04 13:10:07,17.91
378263,2022-11-04 13:11:07,17.9
378264,2022-11-04 13:12:07,17.89
378265,2022-11-04 13:13:07,17.9
378266,2022-11-04 13:14:07,17.9
378267,2022-11-04 13:15:07,17.9
378268,2022-11-04 13:16:07,17.9
378269,2022-11-04 13:17:07,17.89
378270,2022-11-04 13:18:07,17.9
378271,2022-11-04 13:19:07,17.89
378272,2022-11-04 13:20:07,17.9
378273,2022-11-04 13:21:07,17.9
378274,2022-11-04 13:22:07,17.87
378275,2022-11-04 13:23:07,17.96
378276,2022-11-04 13:24:07,17.91
378277,2022-11-04 13:25:07,17.91
378278,2022-11-04 13:26:07,17.87
378279,2022-11-04 13:27:08,17.9
378280,2022-11-04 13:28:08,17.9
378281,2022-11-04 13:29:08,17.9
378282,2022-11-04 13:30:08,17.94
378283,2022-11-04 13:31:08,17.91
378284,2022-11-04 13:32:08,17.9
378285,2022-11-04 13:33:08,17.93
378286,2022-11-04 13:34:08,17.93
378287,2022-11-04 13:35:08,17.94
378288,2022-11-04 13:36:08,17.9
378289,2022-11-04 13:37:08,17.93
378290,2022-11-04 13:38:08,17.94
378291,2022-11-04 13:39:08,17.93
378292,2022-11-04 13:40:08,17.91
378293,2022-11-04 13:41:08,17.91
378294,2022-11-04 13:42:08,17.93
378295,2022-11-04 13:43:08,17.94
378296,2022-11-04 13:44:08,17.94
378297,2022-11-04 13:45:08,17.96
378298,2022-11-04 13:46:08,17.94
378299,2022-11-04 13:47:08,17.91
378300,2022-11-04 13:48:08,17.93
378301,2022-11-04 13:49:08,17.96
378302,2022-11-04 13:50:08,17.97
378303,2022-11-04 13:51:08,17.96
378304,2022-11-04 13:52:10,17.96
378305,2022-11-04 13:53:10,17.97
378306,2022-11-04 13:54:10,17.96
378307,2022-11-04 13:55:10,17.96
378308,2022-11-04 13:56:10,17.96
378309,2022-11-04 13:57:10,17.94
378310,2022-11-04 13:58:10,18.0
378311,2022-11-04 13:59:10,17.97
